2021,Jan,1,18 days,WN,96.3,Cancer
2021,Jan,2,19 days,WN,91.3,Cancer
2021,Jan,3,20 days,WN,84.4,Leo
2021,Jan,4,21 days,WN,75.7,Leo
2021,Jan,5,22 days,WN,65.6,Virgo
2021,Jan,6,23 days,Q3,54.7,Virgo
2021,Jan,7,24 days,WN,43.3,Virgo
2021,Jan,8,25 days,WN,32.2,Libra
2021,Jan,9,26 days,WN,21.9,Libra
2021,Jan,10,27 days,WN,13.1,Scorpius
2021,Jan,11,28 days,WN,6.3,Ophiuchus
2021,Jan,12,29 days,NE,1.9,Sagittarius
2021,Jan,13,30 days,WX,0.1,Sagittarius
2021,Jan,14,01 days,WX,0.9,Capricornus
2021,Jan,15,02 days,WX,4,Capricornus
2021,Jan,16,03 days,WX,9.2,Aquarius
2021,Jan,17,04 days,WX,15.9,Aquarius
2021,Jan,18,05 days,WX,23.9,Aquarius
2021,Jan,19,06 days,WX,32.6,Cetus
2021,Jan,20,07 days,Q1,41.9,Pisces
2021,Jan,21,08 days,WX,51.3,Pisces
2021,Jan,22,09 days,WX,60.6,Aries
2021,Jan,23,10 days,WX,69.6,Taurus
2021,Jan,24,11 days,WX,78,Taurus
2021,Jan,25,12 days,WX,85.5,Taurus
2021,Jan,26,13 days,WX,91.7,Gemini
2021,Jan,27,14 days,WX,96.4,Gemini
2021,Jan,28,15 days,FU,99.2,Cancer
2021,Jan,29,16 days,WN,99.8,Cancer
2021,Jan,30,17 days,WN,98.1,Leo
2021,Jan,31,18 days,WN,94,Leo
2021,Feb,1,19 days,WN,87.7,Virgo
2021,Feb,2,20 days,WN,79.3,Virgo
2021,Feb,3,21 days,WN,69.4,Virgo
2021,Feb,4,22 days,Q3,58.5,Virgo
2021,Feb,5,23 days,WN,47.1,Libra
2021,Feb,6,24 days,WN,35.9,Scorpius
2021,Feb,7,25 days,WN,25.5,Ophiuchus
2021,Feb,8,26 days,WN,16.4,Sagittarius
2021,Feb,9,27 days,WN,9.1,Sagittarius
2021,Feb,10,28 days,WN,3.8,Sagittarius
2021,Feb,11,29 days,NE,0.9,Capricornus
2021,Feb,12,01 days,WX,0.2,Capricornus
2021,Feb,13,02 days,WX,1.8,Aquarius
2021,Feb,14,03 days,WX,5.3,Aquarius
2021,Feb,15,04 days,WX,10.6,Pisces
2021,Feb,16,05 days,WX,17.3,Cetus
2021,Feb,17,06 days,WX,25.1,Pisces
2021,Feb,18,07 days,WX,33.6,Aries
2021,Feb,19,08 days,Q1,42.8,Aries
2021,Feb,20,09 days,WX,52.2,Taurus
2021,Feb,21,10 days,WX,61.6,Taurus
2021,Feb,22,11 days,WX,70.8,Taurus
2021,Feb,23,12 days,WX,79.4,Gemini
2021,Feb,24,13 days,WX,87,Gemini
2021,Feb,25,14 days,WX,93.2,Cancer
2021,Feb,26,15 days,WX,97.5,Leo
2021,Feb,27,16 days,FU,99.7,Leo
2021,Feb,28,17 days,WN,99.2,Leo
2021,Mar,1,18 days,WN,96.1,Virgo
2021,Mar,2,19 days,WN,90.5,Virgo
2021,Mar,3,20 days,WN,82.5,Virgo
2021,Mar,4,21 days,WN,72.9,Libra
2021,Mar,5,22 days,Q3,62.1,Libra
2021,Mar,6,23 days,WN,50.8,Ophiuchus
2021,Mar,7,24 days,WN,39.7,Sagittarius
2021,Mar,8,25 days,WN,29.3,Sagittarius
2021,Mar,9,26 days,WN,20,Sagittarius
2021,Mar,10,27 days,WN,12.2,Capricornus
2021,Mar,11,28 days,WN,6.3,Capricornus
2021,Mar,12,29 days,WN,2.3,Aquarius
2021,Mar,13,30 days,NE,0.4,Aquarius
2021,Mar,14,01 days,WX,0.5,Pisces
2021,Mar,15,02 days,WX,2.5,Cetus
2021,Mar,16,03 days,WX,6.4,Pisces
2021,Mar,17,04 days,WX,11.7,Aries
2021,Mar,18,05 days,WX,18.4,Aries
2021,Mar,19,06 days,WX,26.2,Taurus
2021,Mar,20,07 days,WX,34.9,Taurus
2021,Mar,21,08 days,Q1,44.2,Taurus
2021,Mar,22,09 days,WX,53.9,Gemini
2021,Mar,23,10 days,WX,63.7,Gemini
2021,Mar,24,11 days,WX,73.2,Cancer
2021,Mar,25,12 days,WX,82,Cancer
2021,Mar,26,13 days,WX,89.5,Leo
2021,Mar,27,14 days,WX,95.4,Leo
2021,Mar,28,15 days,FU,98.9,Virgo
2021,Mar,29,16 days,WN,99.8,Virgo
2021,Mar,30,17 days,WN,97.7,Virgo
2021,Mar,31,18 days,WN,92.8,Libra
2021,Apr,1,19 days,WN,85.5,Libra
2021,Apr,2,20 days,WN,76.3,Ophiuchus
2021,Apr,3,21 days,WN,65.8,Ophiuchus
2021,Apr,4,22 days,Q3,54.8,Sagittarius
2021,Apr,5,23 days,WN,43.8,Sagittarius
2021,Apr,6,24 days,WN,33.4,Capricornus
2021,Apr,7,25 days,WN,23.9,Capricornus
2021,Apr,8,26 days,WN,15.8,Aquarius
2021,Apr,9,27 days,WN,9.2,Aquarius
2021,Apr,10,28 days,WN,4.3,Aquarius
2021,Apr,11,29 days,NE,1.3,Cetus
2021,Apr,12,30 days,WX,0.1,Pisces
2021,Apr,13,01 days,WX,0.8,Cetus
2021,Apr,14,02 days,WX,3.3,Aries
2021,Apr,15,03 days,WX,7.4,Taurus
2021,Apr,16,04 days,WX,13.1,Taurus
2021,Apr,17,05 days,WX,20.1,Taurus
2021,Apr,18,06 days,WX,28.3,Gemini
2021,Apr,19,07 days,WX,37.4,Gemini
2021,Apr,20,08 days,Q1,47.2,Gemini
2021,Apr,21,09 days,WX,57.4,Cancer
2021,Apr,22,10 days,WX,67.6,Leo
2021,Apr,23,11 days,WX,77.3,Leo
2021,Apr,24,12 days,WX,86,Leo
2021,Apr,25,13 days,WX,93.1,Virgo
2021,Apr,26,14 days,FU,97.9,Virgo
2021,Apr,27,15 days,WN,99.9,Virgo
2021,Apr,28,16 days,WN,98.9,Libra
2021,Apr,29,17 days,WN,94.8,Scorpius
2021,Apr,30,18 days,WN,88.2,Ophiuchus
2021,May,1,19 days,WN,79.6,Sagittarius
2021,May,2,20 days,WN,69.6,Sagittarius
2021,May,3,21 days,Q3,59,Capricornus
2021,May,4,22 days,WN,48.3,Capricornus
2021,May,5,23 days,WN,38,Aquarius
2021,May,6,24 days,WN,28.4,Aquarius
2021,May,7,25 days,WN,19.9,Aquarius
2021,May,8,26 days,WN,12.7,Cetus
2021,May,9,27 days,WN,7,Pisces
2021,May,10,28 days,WN,3,Pisces
2021,May,11,29 days,NE,0.6,Aries
2021,May,12,01 days,WX,0.1,Taurus
2021,May,13,02 days,WX,1.3,Taurus
2021,May,14,03 days,WX,4.3,Taurus
2021,May,15,04 days,WX,9,Taurus
2021,May,16,05 days,WX,15.3,Gemini
2021,May,17,06 days,WX,23,Gemini
2021,May,18,07 days,WX,31.9,Cancer
2021,May,19,08 days,Q1,41.8,Leo
2021,May,20,09 days,WX,52.2,Leo
2021,May,21,10 days,WX,63,Leo
2021,May,22,11 days,WX,73.4,Virgo
2021,May,23,12 days,WX,83,Virgo
2021,May,24,13 days,WX,90.9,Virgo
2021,May,25,14 days,WX,96.7,Libra
2021,May,26,15 days,FU,99.7,Libra
2021,May,27,16 days,WN,99.6,Ophiuchus
2021,May,28,17 days,WN,96.5,Sagittarius
2021,May,29,18 days,WN,90.8,Sagittarius
2021,May,30,19 days,WN,82.9,Sagittarius
2021,May,31,20 days,WN,73.7,Capricornus
2021,Jun,1,21 days,WN,63.6,Capricornus
2021,Jun,2,22 days,Q3,53.3,Aquarius
2021,Jun,3,23 days,WN,43.2,Aquarius
2021,Jun,4,24 days,WN,33.5,Pisces
2021,Jun,5,25 days,WN,24.7,Cetus
2021,Jun,6,26 days,WN,16.9,Pisces
2021,Jun,7,27 days,WN,10.4,Aries
2021,Jun,8,28 days,WN,5.4,Aries
2021,Jun,9,29 days,WN,1.9,Taurus
2021,Jun,10,30 days,NE,0.2,Taurus
2021,Jun,11,01 days,WX,0.3,Taurus
2021,Jun,12,02 days,WX,2.3,Gemini
2021,Jun,13,03 days,WX,6.1,Gemini
2021,Jun,14,04 days,WX,11.7,Cancer
2021,Jun,15,05 days,WX,19,Cancer
2021,Jun,16,06 days,WX,27.7,Leo
2021,Jun,17,07 days,Q1,37.6,Leo
2021,Jun,18,08 days,WX,48.3,Virgo
2021,Jun,19,09 days,WX,59.4,Virgo
2021,Jun,20,10 days,WX,70.3,Virgo
2021,Jun,21,11 days,WX,80.4,Libra
2021,Jun,22,12 days,WX,89,Libra
2021,Jun,23,13 days,WX,95.4,Scorpius
2021,Jun,24,14 days,FU,99.1,Ophiuchus
2021,Jun,25,15 days,WN,99.9,Sagittarius
2021,Jun,26,16 days,WN,97.8,Sagittarius
2021,Jun,27,17 days,WN,93.1,Capricornus
2021,Jun,28,18 days,WN,86.3,Capricornus
2021,Jun,29,19 days,WN,78,Aquarius
2021,Jun,30,20 days,WN,68.7,Aquarius
2021,Jul,1,21 days,Q3,58.9,Pisces
2021,Jul,2,22 days,WN,49,Cetus
2021,Jul,3,23 days,WN,39.3,Pisces
2021,Jul,4,24 days,WN,30.2,Aries
2021,Jul,5,25 days,WN,21.9,Aries
2021,Jul,6,26 days,WN,14.6,Taurus
2021,Jul,7,27 days,WN,8.6,Taurus
2021,Jul,8,28 days,WN,4,Taurus
2021,Jul,9,29 days,NE,1.1,Gemini
2021,Jul,10,30 days,WX,0.1,Gemini
2021,Jul,11,01 days,WX,1,Cancer
2021,Jul,12,02 days,WX,4,Cancer
2021,Jul,13,03 days,WX,9,Leo
2021,Jul,14,04 days,WX,15.9,Leo
2021,Jul,15,05 days,WX,24.5,Leo
2021,Jul,16,06 days,WX,34.4,Virgo
2021,Jul,17,07 days,Q1,45.3,Virgo
2021,Jul,18,08 days,WX,56.7,Virgo
2021,Jul,19,09 days,WX,67.8,Libra
2021,Jul,20,10 days,WX,78.2,Libra
2021,Jul,21,11 days,WX,87.1,Ophiuchus
2021,Jul,22,12 days,WX,93.9,Sagittarius
2021,Jul,23,13 days,FU,98.2,Sagittarius
2021,Jul,24,14 days,WN,99.9,Capricornus
2021,Jul,25,15 days,WN,98.8,Capricornus
2021,Jul,26,16 days,WN,95.3,Aquarius
2021,Jul,27,17 days,WN,89.6,Aquarius
2021,Jul,28,18 days,WN,82.4,Aquarius
2021,Jul,29,19 days,WN,74,Cetus
2021,Jul,30,20 days,WN,64.9,Pisces
2021,Jul,31,21 days,Q3,55.4,Pisces
2021,Aug,1,22 days,WN,45.9,Aries
2021,Aug,2,23 days,WN,36.6,Taurus
2021,Aug,3,24 days,WN,27.7,Taurus
2021,Aug,4,25 days,WN,19.7,Taurus
2021,Aug,5,26 days,WN,12.6,Gemini
2021,Aug,6,27 days,WN,6.9,Gemini
2021,Aug,7,28 days,WN,2.8,Gemini
2021,Aug,8,29 days,NE,0.5,Cancer
2021,Aug,9,01 days,WX,0.4,Leo
2021,Aug,10,02 days,WX,2.5,Leo
2021,Aug,11,03 days,WX,6.9,Leo
2021,Aug,12,04 days,WX,13.4,Virgo
2021,Aug,13,05 days,WX,21.9,Virgo
2021,Aug,14,06 days,WX,31.8,Virgo
2021,Aug,15,07 days,Q1,42.8,Libra
2021,Aug,16,08 days,WX,54.3,Libra
2021,Aug,17,09 days,WX,65.5,Ophiuchus
2021,Aug,18,10 days,WX,76,Ophiuchus
2021,Aug,19,11 days,WX,85,Sagittarius
2021,Aug,20,12 days,WX,92.2,Sagittarius
2021,Aug,21,13 days,WX,97.1,Capricornus
2021,Aug,22,14 days,FU,99.5,Capricornus
2021,Aug,23,15 days,WN,99.5,Aquarius
2021,Aug,24,16 days,WN,97.2,Aquarius
2021,Aug,25,17 days,WN,92.9,Pisces
2021,Aug,26,18 days,WN,86.9,Cetus
2021,Aug,27,19 days,WN,79.6,Pisces
2021,Aug,28,20 days,WN,71.3,Aries
2021,Aug,29,21 days,WN,62.3,Aries
2021,Aug,30,22 days,Q3,53,Taurus
2021,Aug,31,23 days,WN,43.5,Taurus
2021,Sep,1,24 days,WN,34.3,Taurus
2021,Sep,2,25 days,WN,25.4,Gemini
2021,Sep,3,26 days,WN,17.4,Gemini
2021,Sep,4,27 days,WN,10.5,Cancer
2021,Sep,5,28 days,WN,5,Leo
2021,Sep,6,29 days,NE,1.5,Leo
2021,Sep,7,30 days,WX,0.2,Leo
2021,Sep,8,01 days,WX,1.3,Virgo
2021,Sep,9,02 days,WX,5,Virgo
2021,Sep,10,03 days,WX,11.2,Virgo
2021,Sep,11,04 days,WX,19.4,Libra
2021,Sep,12,05 days,WX,29.3,Libra
2021,Sep,13,06 days,Q1,40.3,Ophiuchus
2021,Sep,14,07 days,WX,51.7,Ophiuchus
2021,Sep,15,08 days,WX,62.9,Sagittarius
2021,Sep,16,09 days,WX,73.4,Sagittarius
2021,Sep,17,10 days,WX,82.5,Capricornus
2021,Sep,18,11 days,WX,90,Capricornus
2021,Sep,19,12 days,WX,95.4,Aquarius
2021,Sep,20,13 days,FU,98.7,Aquarius
2021,Sep,21,14 days,WN,99.8,Pisces
2021,Sep,22,15 days,WN,98.8,Cetus
2021,Sep,23,16 days,WN,95.9,Pisces
2021,Sep,24,17 days,WN,91.2,Aries
2021,Sep,25,18 days,WN,85,Aries
2021,Sep,26,19 days,WN,77.6,Taurus
2021,Sep,27,20 days,WN,69.3,Taurus
2021,Sep,28,21 days,Q3,60.3,Taurus
2021,Sep,29,22 days,WN,50.9,Gemini
2021,Sep,30,23 days,WN,41.3,Gemini
2021,Oct,1,24 days,WN,31.8,Cancer
2021,Oct,2,25 days,WN,22.8,Cancer
2021,Oct,3,26 days,WN,14.7,Leo
2021,Oct,4,27 days,WN,8,Leo
2021,Oct,5,28 days,WN,3,Virgo
2021,Oct,6,29 days,NE,0.4,Virgo
2021,Oct,7,01 days,WX,0.5,Virgo
2021,Oct,8,02 days,WX,3.4,Virgo
2021,Oct,9,03 days,WX,8.9,Libra
2021,Oct,10,04 days,WX,16.8,Scorpius
2021,Oct,11,05 days,WX,26.5,Ophiuchus
2021,Oct,12,06 days,Q1,37.3,Sagittarius
2021,Oct,13,07 days,WX,48.5,Sagittarius
2021,Oct,14,08 days,WX,59.6,Capricornus
2021,Oct,15,09 days,WX,70,Capricornus
2021,Oct,16,10 days,WX,79.2,Aquarius
2021,Oct,17,11 days,WX,87,Aquarius
2021,Oct,18,12 days,WX,93.1,Aquarius
2021,Oct,19,13 days,WX,97.3,Cetus
2021,Oct,20,14 days,FU,99.5,Pisces
2021,Oct,21,15 days,WN,99.8,Pisces
2021,Oct,22,16 days,WN,98.2,Aries
2021,Oct,23,17 days,WN,94.9,Taurus
2021,Oct,24,18 days,WN,89.9,Taurus
2021,Oct,25,19 days,WN,83.6,Taurus
2021,Oct,26,20 days,WN,76.1,Gemini
2021,Oct,27,21 days,WN,67.6,Gemini
2021,Oct,28,22 days,Q3,58.3,Gemini
2021,Oct,29,23 days,WN,48.5,Cancer
2021,Oct,30,24 days,WN,38.6,Leo
2021,Oct,31,25 days,WN,28.7,Leo
2021,Nov,1,26 days,WN,19.5,Leo
2021,Nov,2,27 days,WN,11.5,Virgo
2021,Nov,3,28 days,WN,5.2,Virgo
2021,Nov,4,29 days,NE,1.2,Virgo
2021,Nov,5,01 days,WX,0,Libra
2021,Nov,6,02 days,WX,1.9,Libra
2021,Nov,7,03 days,WX,6.6,Ophiuchus
2021,Nov,8,04 days,WX,13.8,Sagittarius
2021,Nov,9,05 days,WX,23,Sagittarius
2021,Nov,10,06 days,WX,33.4,Sagittarius
2021,Nov,11,07 days,Q1,44.3,Capricornus
2021,Nov,12,08 days,WX,55.2,Capricornus
2021,Nov,13,09 days,WX,65.5,Aquarius
2021,Nov,14,10 days,WX,74.9,Aquarius
2021,Nov,15,11 days,WX,83.1,Pisces
2021,Nov,16,12 days,WX,89.8,Pisces
2021,Nov,17,13 days,WX,94.9,Pisces
2021,Nov,18,14 days,WX,98.3,Aries
2021,Nov,19,15 days,FU,99.9,Aries
2021,Nov,20,16 days,WN,99.7,Taurus
2021,Nov,21,17 days,WN,97.7,Taurus
2021,Nov,22,18 days,WN,94,Taurus
2021,Nov,23,19 days,WN,88.8,Gemini
2021,Nov,24,20 days,WN,82.1,Gemini
2021,Nov,25,21 days,WN,74.2,Cancer
2021,Nov,26,22 days,WN,65.2,Cancer
2021,Nov,27,23 days,Q3,55.4,Leo
2021,Nov,28,24 days,WN,45.2,Leo
2021,Nov,29,25 days,WN,34.7,Virgo
2021,Nov,30,26 days,WN,24.7,Virgo
2021,Dec,1,27 days,WN,15.5,Virgo
2021,Dec,2,28 days,WN,8,Libra
2021,Dec,3,29 days,WN,2.7,Libra
2021,Dec,4,30 days,NE,0.2,Scorpius
2021,Dec,5,01 days,WX,0.7,Ophiuchus
2021,Dec,6,02 days,WX,4.3,Sagittarius
2021,Dec,7,03 days,WX,10.6,Sagittarius
2021,Dec,8,04 days,WX,18.9,Capricornus
2021,Dec,9,05 days,WX,28.5,Capricornus
2021,Dec,10,06 days,Q1,38.9,Aquarius
2021,Dec,11,07 days,WX,49.4,Aquarius
2021,Dec,12,08 days,WX,59.6,Pisces
2021,Dec,13,09 days,WX,69.2,Cetus
2021,Dec,14,10 days,WX,77.8,Pisces
2021,Dec,15,11 days,WX,85.2,Aries
2021,Dec,16,12 days,WX,91.3,Aries
2021,Dec,17,13 days,WX,95.8,Taurus
2021,Dec,18,14 days,FU,98.7,Taurus
2021,Dec,19,15 days,WN,99.9,Taurus
2021,Dec,20,16 days,WN,99.3,Gemini
2021,Dec,21,17 days,WN,97,Gemini
2021,Dec,22,18 days,WN,92.9,Cancer
2021,Dec,23,19 days,WN,87.1,Cancer
2021,Dec,24,20 days,WN,79.9,Leo
2021,Dec,25,21 days,WN,71.3,Leo
2021,Dec,26,22 days,Q3,61.6,Leo
2021,Dec,27,23 days,WN,51.2,Virgo
2021,Dec,28,24 days,WN,40.4,Virgo
2021,Dec,29,25 days,WN,29.7,Virgo
2021,Dec,30,26 days,WN,19.7,Libra
2021,Dec,31,27 days,WN,11.2,Libra
